x	y
1.500385116437182020e+01 2.248999038260143379e+01
2.609847094324280192e-02 -4.609837696852577160e+00
-1.175274317084638831e+01 -1.516410208681015348e+01
-4.835412775519674078e+00 -1.954927473629651802e+00
-1.221248853997602524e+01 -1.612096377419199555e+01
-4.281688536719070903e+00 -1.071907592768094775e+00
-1.284298483807537039e+01 -1.750311110878268295e+01
-3.439429014308900356e+00 2.255124178237430943e-01
-1.405853434139718239e+01 -2.025172613876570438e+01
-1.681302424894504544e+00 2.685977102076242407e+00
1.318681342030177284e+01 1.827094471186590141e+01
2.978118156032792729e+00 -9.175431595391115858e-01
1.539252304390293702e+01 2.343215951202342495e+01
-7.229089903164593878e-01 -5.371791372014266486e+00
-1.124632849375925758e+01 -1.410264512372425294e+01
-5.445441361035570083e+00 -2.965117683581017793e+00
-1.156157153446360120e+01 -1.472054567768843292e+01
-5.091662462118065058e+00 -2.380340854777410087e+00
-1.192949422035046680e+01 -1.550385574579713754e+01
-4.650156551436600338e+00 -1.647155214643739152e+00
-1.242981138141313124e+01 -1.660742701178403280e+01
-3.984493219774970729e+00 -6.175253776043984066e-01
-1.321430061787061483e+01 -1.833560056021613605e+01
-2.923059750619509511e+00 9.499443083889849149e-01
-1.559436433832864743e+01 -2.391320601219225850e+01
1.115463263742731970e+00 5.756341374902180341e+00
1.099591978372682100e+01 1.359105213730071604e+01
5.728217535680720118e+00 3.459700133238935216e+00
1.126477331072774568e+01 1.409592729957713431e+01
5.442674325340314923e+00 2.969544422716912102e+00
1.156226975816139557e+01 1.472295293126825300e+01
5.082744770771171261e+00 2.363557437110593629e+00
1.194624166187800185e+01 1.555220013800599865e+01
4.603974510073426174e+00 1.588614123228146990e+00
1.246310216764926970e+01 1.666776521022851298e+01
3.945271615895932449e+00 5.446146570454012403e-01
1.327336413549537752e+01 1.846816867241533799e+01
2.832129994881032786e+00 -1.101411064359088421e+00
-1.555989498644673930e+01 -2.382791376810653716e+01
1.041160504583122037e+00 5.688162840470583070e+00
1.104061972203896147e+01 1.368235999556424787e+01
5.677774168359594142e+00 3.375022095084582396e+00
1.131561158214384122e+01 1.420094433609323481e+01
5.385759287972081921e+00 2.870937396092952731e+00
1.162182494310669512e+01 1.485401895373820658e+01
5.007685428325060251e+00 2.246693184975060653e+00
1.201842196218907333e+01 1.569876901318015605e+01
4.529080558573006066e+00 1.464288617950534777e+00
1.255531005791055854e+01 1.686897710179358967e+01
3.838769432795797965e+00 3.790549364183223302e-01
1.342529444003402261e+01 1.880578130424675010e+01
2.650786762108917838e+00 -1.385716607440392600e+00
-1.472984000960226680e+01 -2.183149159878610135e+01
-5.308220592121848380e-01 4.061169555166170397e+00
1.213191455562153998e+01 1.597209215087830536e+01
4.360612224387018898e+00 1.194523625155292645e+00
1.275157115353122705e+01 1.731010139945974657e+01
3.559989556629079122e+00 -2.782889077057694796e-02
1.383293870911669465e+01 1.974724896795603257e+01
2.002995918018798172e+00 -2.230258303517977492e+00
-1.360271198435700590e+01 -1.920960266629700186e+01
-2.368986068638561537e+00 1.768719008505836854e+00
1.413064409335287230e+01 2.043230962817910878e+01
1.529206355555591257e+00 -2.849594823668847532e+00
-1.304406255997379382e+01 -1.796130748206841332e+01
-3.155001965071440040e+00 6.424230016155705325e-01
-1.469485145715768581e+01 -2.174763748395622542e+01
-6.326338634920385395e-01 3.965951127057416592e+00
1.220150423945595008e+01 1.611306128725797393e+01
4.290781055301153835e+00 1.077209984466853898e+00
1.283886278840644302e+01 1.750297887014083287e+01
3.439442472589392619e+00 -2.075303829561009616e-01
1.404122066887774167e+01 2.021037383395660925e+01
1.720825062199532240e+00 -2.634787484196498664e+00
-1.323124644027810604e+01 -1.837075872046237279e+01
-2.912117973126312265e+00 1.009986801991660466e+00
-1.602305831646481593e+01 -2.495846226560654202e+01
2.043159698309036543e+00 6.571386763405558717e+00
1.046643518960305208e+01 1.251984296705425947e+01
6.319014179292651079e+00 4.481911605492480355e+00
1.066610482813912597e+01 1.283361173488876794e+01
6.165151208725289322e+00 4.190303828060575775e+00
1.083421365823664217e+01 1.318956275550456070e+01
5.951361623234556752e+00 3.833400130662650174e+00
1.104244562972379029e+01 1.361886359945697400e+01
5.726677540024057045e+00 3.432663584182429339e+00
1.128108161629077344e+01 1.411978006112791739e+01
5.431530235789775674e+00 2.940897376901770777e+00
1.157625515618463297e+01 1.475060908774884005e+01
5.074836433074020547e+00 2.351674124482750372e+00
1.194818530160885572e+01 1.554516977687203649e+01
4.619476332025723941e+00 1.604556117741410937e+00
1.245212878311735594e+01 1.663910960598144584e+01
3.983708137667203442e+00 5.916653110809689808e-01
1.323559630560949962e+01 1.837841916106456353e+01
2.911068760641817743e+00 -1.002477233947663748e+00
1.595068547952405780e+01 2.480146079055481678e+01
-1.941558911924628816e+00 -6.454547316181669103e+00
-1.053776997124856685e+01 -1.265898154931179675e+01
-6.249342089909372788e+00 -4.355874191703684062e+00
-1.074202524090572375e+01 -1.300029077732015104e+01
-6.053854079553978806e+00 -4.015519908479854294e+00
-1.093778149451343928e+01 -1.340461246775620197e+01
-5.832356997966872569e+00 -3.626982682770438782e+00
-1.116396445147454841e+01 -1.387391973621252816e+01
-5.568755944360892052e+00 -3.173498637900515895e+00
-1.143480517699073751e+01 -1.445551076701323900e+01
-5.239654692601221520e+00 -2.629524860149105248e+00
