x	y
6.594446970689243237e+00 6.765527783641815951e+00
2.712173489250802927e+00 8.081486953243350868e+00
1.039005766001810382e-01 8.628530810978265464e+00
-2.127924174025105586e+00 8.588709969994033244e+00
-4.219908889307879107e+00 8.000377546281466579e+00
-6.093981847959984322e+00 6.892543309186110356e+00
-7.631325561371597566e+00 5.322257886017371931e+00
-8.726932314158769799e+00 3.376740713708140440e+00
-9.300716487623372331e+00 1.169009051673826960e+00
-9.303392681297427913e+00 -1.168562927338469670e+00
-8.720383885035596805e+00 -3.492089948566659885e+00
-7.573615572424609255e+00 -5.654938721524890965e+00
-5.921069197504458259e+00 -7.516891567320893586e+00
-3.854055533789045640e+00 -8.953144110185247584e+00
-1.492323648494949362e+00 -9.862556469188371366e+00
1.022731559299369319e+00 -1.017463149564342118e+01
3.536362475752233614e+00 -9.854751717468925420e+00
5.889754604267512406e+00 -8.907316202973191821e+00
7.929674202362519964e+00 -7.376538968580190314e+00
9.517329665889464607e+00 -5.344867026236890695e+00
1.053661927576728985e+01 -2.929325918086429059e+00
1.089829487370562511e+01 -2.759140122114319693e-01
1.054639470311633609e+01 2.447017361182594275e+00
9.471400773554609742e+00 5.058247868104198020e+00
7.744967869254111292e+00 7.378732595398687977e+00
5.520842209607804030e+00 9.254457494430614162e+00
2.963544313877497061e+00 1.056956638113760683e+01
2.028779250969829917e-01 1.124235626694391499e+01
-2.624988916412895001e+00 1.122164008392520884e+01
-5.356256807891060845e+00 1.049306250633247117e+01
-7.818805077185784214e+00 9.084914363058985032e+00
-9.851129510075837814e+00 7.068743307633125639e+00
-1.131449770662392496e+01 4.556143592017315669e+00
-1.210244736146209732e+01 1.692767370126696314e+00
-1.214832258408812926e+01 -1.349975645298525873e+00
-1.143049477911523759e+01 -4.385055064906739020e+00
-9.974871837378373129e+00 -7.221201346930217646e+00
-7.854474885345197777e+00 -9.674837904305697123e+00
-5.186049591353302013e+00 -1.158184265419019532e+01
-2.123842670643207420e+00 -1.280837828122462696e+01
1.149112395498218087e+00 -1.326010110177351109e+01
4.431678289316286268e+00 -1.288914168084178868e+01
7.516494588027647694e+00 -1.169837530980205109e+01
1.020170796241312416e+01 -9.742761513296800402e+00
1.230006620586995325e+01 -7.128073038154949082e+00
1.363237808194489986e+01 -4.008710730231642039e+00
1.396523441080738337e+01 -5.921801017039438619e-01
1.279212970574877062e+01 2.818058390928146473e+00
9.401728917127224250e+00 5.750391257724693617e+00
5.010596910327229203e+00 7.711856647884559379e+00
1.758535632504325541e+00 8.739120855108218677e+00
-7.162316548284839435e-01 9.086200163980999278e+00
-2.996703335144770275e+00 8.844957406246608755e+00
-5.122152921212284049e+00 8.037988064031372559e+00
-6.977077953053607118e+00 6.703931826263906935e+00
-8.439390430168401736e+00 4.913611534144162185e+00
-9.407224027426241975e+00 2.768237516420944289e+00
-9.807187301378498034e+00 3.939159521906374639e-01
-9.599776484593641968e+00 -2.065654985772264141e+00
-8.782716972859319071e+00 -4.457781683042400189e+00
-7.392067086183342184e+00 -6.630165506369511519e+00
-5.500920103007970852e+00 -8.440500322362122887e+00
-3.215752086519216846e+00 -9.765688545394194620e+00
-6.705847887843394695e-01 -1.051008890556914288e+01
1.980715065988200241e+00 -1.061224764816550348e+01
4.573538491598945654e+00 -1.004966553799231654e+01
6.942462658531725950e+00 -8.841266551430727816e+00
8.930901332203598386e+00 -7.047374729764785961e+00
1.040043270321745439e+01 -4.767397080327164360e+00
1.123607953942138593e+01 -2.135455360738625963e+00
1.134989505742076688e+01 6.851710851060510699e-01
1.068049192198382080e+01 3.508217459267135574e+00
9.233391994561706895e+00 6.134205299205296669e+00
7.139213363531912826e+00 8.374290122965177829e+00
4.629791574237390961e+00 1.008368979412346000e+01
1.883627496612933605e+00 1.116864152230093588e+01
-9.910101780540095939e-01 1.156739083865429052e+01
-3.861790969710858334e+00 1.124570112963077051e+01
-6.560017016236901810e+00 1.020716983827581892e+01
-8.913067963263344495e+00 8.499271812776289181e+00
-1.076428551068274508e+01 6.212662232930659556e+00
-1.198450433028378548e+01 3.476693658005005627e+00
-1.248098894999832709e+01 4.522667624636460548e-01
-1.220420908804333848e+01 -2.677497379495182628e+00
-1.115205799474749426e+01 -5.718219683242374174e+00
-9.371200391208850178e+00 -8.476220672505604625e+00
-6.955370001599582075e+00 -1.077072851860481428e+01
-4.040682872938023529e+00 -1.244559970707274310e+01
-7.981657659776097979e-01 -1.337977685331552635e+01
2.576054722704031796e+00 -1.349582726780998065e+01
5.872300273111939362e+00 -1.276598235118673585e+01
8.879504158388709101e+00 -1.121523582218932447e+01
1.139661499353519858e+01 -8.921654774942863853e+00
1.323654436630040898e+01 -6.014283251580890166e+00
1.419574217532472815e+01 -2.673498435862616596e+00
1.389452520028358329e+01 8.483903476819110168e-01
1.144123588471115482e+01 4.134080709828378275e+00
6.788045875027933995e+00 6.572117194079250879e+00
2.784350558343476223e+00 7.914812884659507830e+00
1.632513009744154253e-01 8.472553765087438293e+00
-2.039199518109755083e+00 8.447242850166180261e+00
-4.099229310478070154e+00 7.881903149727570224e+00
-5.947461059464165700e+00 6.805038323669725386e+00
