x	y
1.459334842249385478e+00 5.308969090103087041e+00
-2.460697885944111984e-01 5.593661485717291271e+00
-1.761398295649801771e+00 5.478330073660067079e+00
-3.111879254182838839e+00 4.997379159759008260e+00
-4.274989466015752804e+00 4.185003226228543483e+00
-5.193116194770400540e+00 3.087166649136138474e+00
-5.806494995511797264e+00 1.766379065337612353e+00
-6.069524143745622879e+00 3.002763025293537225e-01
-5.956950694580750216e+00 -1.222481541401972072e+00
-5.466455784822568553e+00 -2.707448213634378487e+00
-4.619466551423116130e+00 -4.060218252226814428e+00
-3.460371602942692970e+00 -5.192297905898161758e+00
-2.054447944390741299e+00 -6.026908064897427586e+00
-4.841995486461823095e-01 -6.504151956117740774e+00
1.155228748851262033e+00 -6.585125288557048151e+00
2.761606873299874643e+00 -6.255159979931574910e+00
4.231189363574200613e+00 -5.525127424655740249e+00
5.464649519424801483e+00 -4.432433388173595112e+00
6.369595459829954009e+00 -3.039304612850888265e+00
6.861724836796901705e+00 -1.432219815657458817e+00
6.852963345143157525e+00 2.791160200689657422e-01
6.254905473217427847e+00 1.958650171688725683e+00
5.020081847061881319e+00 3.448905185467627366e+00
3.297399352587037757e+00 4.597467478999212709e+00
1.447091295736878669e+00 5.313952264495600986e+00
-2.574175439848898073e-01 5.595852400682921335e+00
-1.771629975056040252e+00 5.477861234787392064e+00
-3.121270162750370503e+00 4.994414667098405758e+00
-4.283249652283480202e+00 4.179719911849717029e+00
-5.199777170756613387e+00 3.079849892493728536e+00
-5.811110880432572401e+00 1.757440161348488683e+00
-6.071754089137614940e+00 2.902378890255989941e-01
-5.956594764150204391e+00 -1.233014175985274408e+00
-5.463473144334892062e+00 -2.717827066682236392e+00
-4.613980838463899836e+00 -4.069795290267506971e+00
-3.452657690027480797e+00 -5.200417499464653481e+00
-2.044947530735183427e+00 -6.033063109887868869e+00
-4.734553208993759199e-01 -6.507881275271358845e+00
1.166544295968237055e+00 -6.586132824966868249e+00
2.772861614744829062e+00 -6.253360505172512518e+00
4.241561867890631277e+00 -5.520507749339760295e+00
5.473470864938361657e+00 -4.425236922966770514e+00
6.376207870030464520e+00 -3.029961090141676028e+00
6.865386928776561426e+00 -1.421374105573193880e+00
6.853132519398130285e+00 2.906760646822923455e-01
6.248750611406929778e+00 1.970440935065236543e+00
5.008921942738551181e+00 3.458017039886805311e+00
3.284399832182080647e+00 4.603684899710525968e+00
1.433661022667356733e+00 5.317305143782864896e+00
-2.686339930262106046e-01 5.596104771766825081e+00
-1.781406229035452427e+00 5.475426531420917620e+00
-3.129923305801070921e+00 4.989576122432390903e+00
-4.290373208392457727e+00 4.172751011957368306e+00
-5.204923631873086265e+00 3.071141582635994460e+00
-5.813911960439854809e+00 1.747497683151834513e+00
-6.071976418351255234e+00 2.796559527704193249e-01
-5.954160096092047105e+00 -1.243586740024027915e+00
-5.458466649922875114e+00 -2.727724362957136606e+00
-4.606647116877262249e+00 -4.078355531580355908e+00
-3.443419373673761719e+00 -5.207124084990922164e+00
-2.034315379755018416e+00 -6.037384106584271493e+00
-4.620911402046756766e-01 -6.509521712416762362e+00
1.177985979294181806e+00 -6.584936288047124719e+00
2.783526230217127306e+00 -6.249247953186853444e+00
4.250917436213335066e+00 -5.513795538095190629e+00
5.480720083228037609e+00 -4.416239301550725749e+00
6.380875866848664479e+00 -3.019244214346651578e+00
6.866633972031573663e+00 -1.409508680072220521e+00
6.850193725791381638e+00 3.026762665556499421e-01
6.243322990641600789e+00 1.980745901701516321e+00
4.998854215075703600e+00 3.467932049891080393e+00
3.269591011160998928e+00 4.610375395731807657e+00
1.418388626404372133e+00 5.319955625416173284e+00
-2.831880059650823123e-01 5.595039145877640507e+00
-1.794612468717269316e+00 5.470850550043960148e+00
-3.141164793802399213e+00 4.981782862298274495e+00
-4.299220714930709342e+00 4.162204883977408620e+00
-5.210836008545514098e+00 3.058447910414618498e+00
-5.816455856857494666e+00 1.733403199675797923e+00
-6.070908823778625951e+00 2.650130780338254555e-01
-5.949458042787021839e+00 -1.257870052719206377e+00
-5.450335310048238568e+00 -2.740741560369623020e+00
-4.595510437642999158e+00 -4.089250214456840560e+00
-3.429908361513656523e+00 -5.215164802228646757e+00
-2.019217439942364578e+00 -6.041987145523766145e+00
-4.463240793369125381e-01 -6.510314344695450117e+00
1.193460354098420773e+00 -6.581790362928853888e+00
2.797711329673954861e+00 -6.242268977885253811e+00
4.262827276268017052e+00 -5.503265131978990254e+00
5.489576092058425338e+00 -4.402806065575664007e+00
6.385824319330988708e+00 -3.003682311600516019e+00
6.867266208634436708e+00 -1.392875318299018339e+00
6.845807393952348718e+00 3.192984427312071105e-01
6.233340201162334893e+00 1.996166443681905767e+00
4.984726248250217040e+00 3.480274229688680609e+00
3.254798495062053654e+00 4.619467298202007299e+00
1.405762303381401068e+00 5.325731189575221514e+00
-2.941349383891811442e-01 5.598026672438744633e+00
-1.804535431964185754e+00 5.471293817219664568e+00
-3.150453860962747932e+00 4.979805541290392767e+00
-4.307632536823200020e+00 4.157927997314380342e+00
-5.217895082206543300e+00 3.052093423307295605e+00
-5.821697759386791127e+00 1.725320928528631059e+00
-6.073959987023684448e+00 2.556686750540830833e-01
-5.950071246714641049e+00 -1.267919263272101027e+00
-5.448410759370347911e+00 -2.750876471834669879e+00
-4.591114162441622071e+00 -4.098857126971665821e+00
-3.423235749258831007e+00 -5.223583586000824397e+00
-2.010655714272038264e+00 -6.048701156343653906e+00
-4.363440519360872738e-01 -6.514838360119580507e+00
1.204210282673102927e+00 -6.583756721801196754e+00
2.808663744312560606e+00 -6.241560023286290892e+00
4.273181875713347289e+00 -5.499817194443302526e+00
5.498686761185757277e+00 -4.396797975486506971e+00
6.392905345659976035e+00 -2.995438939674032852e+00
6.871710938031736049e+00 -1.383005578687837023e+00
6.846646011291432465e+00 3.301125701838456550e-01
6.228677033469749880e+00 2.007131461170598374e+00
4.974725698885672287e+00 3.489018468138874063e+00
3.240629319956176868e+00 4.625714981896559053e+00
1.391304489793045107e+00 5.328670165303526218e+00
-3.084541156205526935e-01 5.597100858588132333e+00
-1.818033970554187029e+00 5.466771487507871896e+00
-3.162392729172548655e+00 4.971931183318917924e+00
-4.317192765260285725e+00 4.147116188592944397e+00
-5.224441629321172620e+00 3.038955447120866182e+00
-5.824745917510939286e+00 1.710625753093090173e+00
-6.073230348221264840e+00 2.403027142037714725e-01
-5.945515986960015375e+00 -1.283006268797978633e+00
-5.440221758396255325e+00 -2.764735720098823180e+00
-4.579702473563653342e+00 -4.110552956222715437e+00
-3.409268084762588913e+00 -5.232367594145456380e+00
-1.994924303029777413e+00 -6.053924743354511584e+00
-4.198208457702852225e-01 -6.516081398624813836e+00
1.220556715490051403e+00 -6.580898481932830890e+00
2.823630731551546091e+00 -6.234520059227651068e+00
4.286032412309608297e+00 -5.489190663811566395e+00
5.508166354558921896e+00 -4.382983923731297971e+00
6.398759428888079803e+00 -2.979415461713131652e+00
6.872032719135933831e+00 -1.365578121975702164e+00
6.843185549595415473e+00 3.471264767330688450e-01
6.218246679273256916e+00 2.022248255617003831e+00
4.957761972467501721e+00 3.502806606274838419e+00
3.218610467647200490e+00 4.633856731966675468e+00
1.368149802984065300e+00 5.331245432466374723e+00
-3.276794308873034467e-01 5.594568485304236560e+00
-1.833872363554339913e+00 5.459738187603262460e+00
-3.175428052061362916e+00 4.961061780868349480e+00
-4.326972080758396899e+00 4.133069961028937200e+00
-5.230373022448469911e+00 3.022551257291789639e+00
-5.826378574627794293e+00 1.692839550375249580e+00
-6.070354158194619210e+00 2.222202964331339015e-01
-5.938199164371795291e+00 -1.300252028290926454e+00
-5.428818212192460635e+00 -2.780038419576830400e+00
-4.564827007168577033e+00 -4.122922851702205627e+00
-3.391761232164538953e+00 -5.240902541007478987e+00
-1.975842206493372943e+00 -6.058046865350032562e+00
-4.002993721696054275e-01 -6.515396684375021508e+00
1.239221126767801273e+00 -6.575284661629648753e+00
2.840411730258124656e+00 -6.224363576847637525e+00
4.299524952579667492e+00 -5.474831253151981159e+00
5.517685573795233722e+00 -4.365368018519589555e+00
6.403068202004254417e+00 -2.959508614882985889e+00
6.871386572724661690e+00 -1.344890073043576439e+00
6.835114249175516576e+00 3.675854281243555732e-01
6.204270269206733524e+00 2.041336561577371533e+00
4.940770183314349140e+00 3.516889468461429580e+00
3.205317750384677922e+00 4.644733073414118785e+00
1.360992550944756019e+00 5.340130398998631733e+00
-3.338400451549649040e-01 5.601490033808602220e+00
-1.841270924250499208e+00 5.465157238837659470e+00
-3.183639523683754025e+00 4.964640930373537486e+00
-4.335757806500502909e+00 4.134579283873546451e+00
-5.239251360626600018e+00 3.021851683234303643e+00
-5.834799954868359784e+00 1.689920470237355588e+00
-6.077778699726174239e+00 2.172099533076161659e-01
-5.944135343677536376e+00 -1.307092086402443787e+00
-5.432853369818197997e+00 -2.788329189402174002e+00
-4.566651766573522231e+00 -4.132145149929097983e+00
-3.391226494356645915e+00 -5.250552637290373248e+00
-1.972896289331051323e+00 -6.067489942731838504e+00
-3.950996389177956480e-01 -6.524031613302867072e+00
1.246450619211950883e+00 -6.582602245823363951e+00
2.849124902096805023e+00 -6.229736978479173182e+00
4.309435401740167038e+00 -5.478076002204676165e+00
5.527861744765808716e+00 -4.366080846020037320e+00
6.413193106408058064e+00 -2.957715087698780998e+00
6.879300166306832054e+00 -1.340539308877883418e+00
6.842023704590290301e+00 3.735250400883818322e-01
6.205185099748548261e+00 2.048440177480890245e+00
4.933453857040748680e+00 3.524042229505899293e+00
3.188884604378327658e+00 4.648698684200916809e+00
1.339423186205878524e+00 5.338869875604149939e+00
-3.535329298478434579e-01 5.595485328145192838e+00
-1.857214665907171547e+00 5.454499059395727656e+00
-3.195876831358632320e+00 4.950135375865606591e+00
-4.343882697853833186e+00 4.117115783369341919e+00
-5.242727033094702449e+00 3.002465972485331314e+00
-5.833306083171705403e+00 1.669786851805675321e+00
-6.071288754874125004e+00 1.975764790406116522e-01
-5.932931594276871223e+00 -1.324977069487192960e+00
-5.417518794144742245e+00 -2.803281769798065426e+00
-4.548069342474140520e+00 -4.143190046948515004e+00
-3.370449511571680379e+00 -5.256863039565553564e+00
-1.951208037035281784e+00 -6.068543218129546446e+00
-3.738272468806544957e-01 -6.519668932319181209e+00
1.265928200359682343e+00 -6.572907009810107226e+00
2.865601974323603862e+00 -6.215313621249003440e+00
4.321585011567167456e+00 -5.459505915824236055e+00
5.535072129302337274e+00 -4.344657473892360677e+00
6.414223051057680536e+00 -2.934608730607875859e+00
6.875189925616201236e+00 -1.317409035537628004e+00
6.829501095370845043e+00 3.957187683052549865e-01
6.189325703158343295e+00 2.067127414538682650e+00
4.915796951247744850e+00 3.538257519123277017e+00
3.174296133301139022e+00 4.659835430649799548e+00
1.329623843693549690e+00 5.347107354420798764e+00
-3.612085888384704013e-01 5.601763667443751871e+00
-1.864672461167063533e+00 5.459053108240250474e+00
-3.203817906903819068e+00 4.952861530295574966e+00
-4.352164844067520022e+00 4.117850649244084060e+00
-5.250916738893081082e+00 3.001124015335633111e+00
-5.840899143842783303e+00 1.666402232771277303e+00
-6.077792965618528775e+00 1.923118759078856765e-01
-5.937910402737272442e+00 -1.331835706357228366e+00
-5.420623783383486050e+00 -2.811347557355058591e+00
-4.549057318247704984e+00 -4.151998422593327298e+00
-3.369197023856283391e+00 -5.265831568766722093e+00
-1.947750793619083209e+00 -6.077167838819268475e+00
-3.683148605187951397e-01 -6.527360253597797701e+00
1.273170264117842621e+00 -6.579163512333831676e+00
2.874213106674349483e+00 -6.219721233096178636e+00
4.330988173206845815e+00 -5.461758027874937582e+00
5.544650829199529340e+00 -4.344525226214335234e+00
6.423379555021504927e+00 -2.932101922150089468e+00
6.882844441047154760e+00 -1.312721171906586770e+00
6.834832745891408656e+00 4.020726517286585810e-01
6.188970774735242486e+00 2.074804622564713430e+00
4.908984237710781073e+00 3.545194584892496170e+00
3.162240529814776213e+00 4.664094083557369430e+00
1.315913809267589052e+00 5.348714644107347205e+00
-3.752515745687632354e-01 5.599246971573183629e+00
-1.878166671249091202e+00 5.452939394247858118e+00
-3.215416317679320013e+00 4.943396643179524652e+00
-4.361009415431048808e+00 4.105541273112084610e+00
-5.256397770912535350e+00 2.986676635653092493e+00
-5.842588482288185503e+00 1.650672593835533331e+00
-6.075488299635316558e+00 1.762584047248474395e-01
-5.931658188215683580e+00 -1.347211927948840371e+00
-5.410720231514660306e+00 -2.825071619620021401e+00
-4.536013875959161723e+00 -4.163111715157247872e+00
-3.353801166784911469e+00 -5.273648917266750225e+00
-1.930874151038531217e+00 -6.081068607702994733e+00
-3.510184808072751572e-01 -6.526999314187938772e+00
1.289850133163980894e+00 -6.574511849859806745e+00
2.889069758640399055e+00 -6.210835571909861130e+00
4.343248968422932066e+00 -5.449300045859086339e+00
5.553132394197922928e+00 -4.329047735201556613e+00
6.427776693069110259e+00 -2.914648855527036453e+00
6.881266484967936137e+00 -1.294244136488666541e+00
6.829483051997852883e+00 4.197016621155242877e-01
6.176954095739989548e+00 2.090682503156683136e+00
4.891783793492683330e+00 3.558350214033008108e+00
3.142383440600965194e+00 4.672497941402028232e+00
1.296795621232669671e+00 5.351864029152653579e+00
-3.905285511148378630e-01 5.598754317682548276e+00
-1.890240895521597242e+00 5.449016304283159862e+00
-3.225394858087800465e+00 4.936585279514304148e+00
-4.368844733330101704e+00 4.096294109145137696e+00
-5.261648736007532356e+00 2.975528554625614053e+00
-5.844876996158707705e+00 1.638280087348424008e+00
-6.074600593283529193e+00 1.633697619857711336e-01
-5.927569523694261377e+00 -1.359798173894440687e+00
-5.403602938777082088e+00 -2.836540862922127371e+00
-4.526261197204239473e+00 -4.172752353263396330e+00
-3.341926770858993034e+00 -5.280778659022415944e+00
-1.917599827435187310e+00 -6.085162370632177797e+00
-3.371304128075853779e-01 -6.527766782160567161e+00
1.303472189925416691e+00 -6.571766719927776279e+00
2.901614420982554510e+00 -6.204778721637046246e+00
4.353710892874033789e+00 -5.440030947099366188e+00
5.561050009516558035e+00 -4.317284689245921570e+00
6.431942404415192271e+00 -2.900966391467126204e+00
6.882537263415729356e+00 -1.279685752275430355e+00
6.824066953152856385e+00 4.347026644058207268e-01
6.168694009458098648e+00 2.103821793454097033e+00
4.880081276695500847e+00 3.568756231460403772e+00
3.130026613703474681e+00 4.680749748657317966e+00
1.285809078082623014e+00 5.357238553497750466e+00
-4.007152924397909821e-01 5.601588264031966524e+00
-1.899937870484043279e+00 5.449414585145292200e+00
-3.234608923681177917e+00 4.934596395639743172e+00
-4.377206905968169082e+00 4.092020185650883768e+00
-5.268664485459864544e+00 2.969188753542282733e+00
-5.850081294111970642e+00 1.630223146099216480e+00
-6.077621318127977013e+00 1.540603969959964958e-01
-5.928161652459013276e+00 -1.369803710999106361e+00
-5.401670894650624888e+00 -2.846633554070286287e+00
-4.521864937545696961e+00 -4.182314158884796740e+00
-3.335271127433149019e+00 -5.289146941754501619e+00
-1.909062071428376584e+00 -6.091836448681983818e+00
-3.271868436322044049e-01 -6.532249571630894813e+00
1.314194141162370322e+00 -6.573721017443567405e+00
2.912519609730650494e+00 -6.204047362991884640e+00
4.364029214645644750e+00 -5.436592084585821105e+00
5.570090049469912152e+00 -4.311276486847079426e+00
6.439057314779020658e+00 -2.892753645586700895e+00
6.886852860383273267e+00 -1.269847153718030697e+00
6.824922505072966494e+00 4.453651063839645374e-01
6.163524607111042108e+00 2.114756922888359369e+00
4.869562623759660980e+00 3.577769130833582167e+00
3.116935702096527372e+00 4.686487161167514515e+00
1.273160944358742608e+00 5.360573632900957897e+00
-4.116808736434921512e-01 5.601325586082333885e+00
-1.909643627744161520e+00 5.446526903830668509e+00
-3.243046118419609769e+00 4.929336953059057613e+00
-4.383990071714273462e+00 4.084690731189642321e+00
-5.273389709306830930e+00 2.960207459459170742e+00
-5.852407808855964788e+00 1.620114584307075001e+00
