x	y
-8.106038029970688008e-01 8.280117557250125770e+00
-2.877685959126212722e+00 8.022024754181806827e+00
-4.801694158227104658e+00 7.249924832040701261e+00
-6.469831205242183358e+00 6.001030138013098814e+00
-7.772366610557786437e+00 4.342157419288420250e+00
-8.618302361958734892e+00 2.367439444281701277e+00
-8.942915993863710611e+00 1.932417682161902128e-01
-8.712645033990895627e+00 -2.048586245822688667e+00
-7.928005426290557267e+00 -4.218616153641461253e+00
-6.624433111992959589e+00 -6.178426839702707341e+00
-4.870950834666585294e+00 -7.799348223555347737e+00
-2.766693979859323527e+00 -8.970816818026673189e+00
-4.354716975352590502e-01 -9.607810486327208466e+00
1.981318416245118064e+00 -9.656881415002331437e+00
4.332976017802030455e+00 -9.100399666701717294e+00
6.467884675804910444e+00 -7.958631941308880187e+00
8.241647442512634925e+00 -6.290068074845381219e+00
9.519729395477160239e+00 -4.189952105949829253e+00
1.016603385345531940e+01 -1.789756639485441614e+00
9.988607271242306851e+00 7.364023345181922586e-01
8.684903383258486542e+00 3.143935316183219086e+00
6.100526406313112382e+00 5.122573168380869291e+00
3.057745747610014497e+00 6.409038933041960817e+00
5.591265372099976094e-01 7.015808215084833321e+00
-1.438236124953832240e+00 7.076344753112089769e+00
-3.205817324585838790e+00 6.664894034824006219e+00
-4.781669167488357353e+00 5.818758586908749919e+00
-6.092064336870634200e+00 4.583862413264816027e+00
-7.051489674346026248e+00 3.028541156098959242e+00
-7.591039256900858234e+00 1.242676983200811991e+00
-7.666211847136788826e+00 -6.671037615738659721e-01
-7.260588302221955281e+00 -2.583692793823225919e+00
-6.387601525857906637e+00 -4.386605281358342268e+00
-5.090457797914733185e+00 -5.959480454226022239e+00
-3.440185159230539469e+00 -7.197518348673457744e+00
-1.531886879531034085e+00 -8.014378944824009920e+00
5.205960584750040088e-01 -8.348100558330697751e+00
2.591287689954833606e+00 -8.165650512139544404e+00
4.549482127746469651e+00 -7.465819879172006068e+00
6.267389865549757744e+00 -6.280181225157800640e+00
7.626971977206542519e+00 -4.672478098066529029e+00
8.524735902332359672e+00 -2.736105074589488595e+00
8.870480149172628614e+00 -5.912002851347049059e-01
8.585162060737854262e+00 1.617494233973011397e+00
7.611215679391836630e+00 3.723429329324356107e+00
5.995549755010667781e+00 5.553100272992182340e+00
3.970993186928497565e+00 6.961457572084974288e+00
1.824513696506499416e+00 7.872879540102501572e+00
-3.107164843172797175e-01 8.264271606022987271e+00
-2.397585931020426830e+00 8.130226879249095262e+00
-4.365189991361884125e+00 7.477482293318372442e+00
-6.104240478589007424e+00 6.336473495114056220e+00
-7.502338723580520785e+00 4.767068101835621796e+00
-8.463222439624438209e+00 2.857318386612399230e+00
-8.915438493678633947e+00 7.188851230391721803e-01
-8.817714099956576845e+00 -1.519368762029436271e+00
-8.162346008583041268e+00 -3.719050958117292804e+00
-6.976546330884560554e+00 -5.740710509311773180e+00
-5.321626019155789145e+00 -7.452593218923144747e+00
-3.290016827775298580e+00 -8.739138163737127485e+00
-1.000273711472881244e+00 -9.508676355875639530e+00
1.409656697087087185e+00 -9.699834383699245777e+00
3.790498601224010500e+00 -9.286235596527935954e+00
5.990041679492922100e+00 -8.279063036631603367e+00
7.861793762505705274e+00 -6.727937326023872622e+00
9.268841227136116245e+00 -4.719476091453905120e+00
1.007861119912756109e+01 -2.376292973262588148e+00
1.011928656847957875e+01 1.385550548275878424e-01
9.110085097842185675e+00 2.601379116763918642e+00
6.797227386849171715e+00 4.710397276670367006e+00
